npa_id,create_date,cycle_time,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
56695,2021-03-27 01:50,41394.13,1.0,3.0,2021.0,-33,114,1,6531,LLC,0,has_zp_policy,NC,1,44,44,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,2,2,36,1,0,0.0,0,1,Real Estate,Desk,1,45.0,0,0,2,1,2,0,1,24499.92,0,0,0,0,0,0,0,1,0,0,core,2,13,0,34.6666666666667,6,0,4,2,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0.0,platinum,0,0
39317,2020-08-14 21:03,104037.9,5.0,8.0,2020.0,-41,94,1,6163,S-Corporation,1,has_zp_policy,CA,1,15,66,6,3,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,2,2,,0,0,0.0,0,0,Finance   Insurance,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,8,19,0,33.0,4,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
47783,2020-11-13 19:59,22580.85,4.0,3.0,2021.0,-28,131,1,5942,C-Corporation,0,has_zp_policy,UT,2,254,213,4,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,2,2,34,0,0,0.0,0,3,Communications,Desk,7,57.0,0,0,2,1,5,0,2,24000.0,1,0,0,0,0,0,0,1,0,0,core,35,43,0,41.5,8,0,4,4,0,2,2,0,0,0,0,2,0,0,0,0,-2,0,1,24000.0,silver,0,0
38785,2020-08-07 14:54,43698.95,1.0,8.0,2020.0,-45,94,1,6513,S-Corporation,1,no_policy,TX,1,39,14,7,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,6,6,,0,0,0.0,0,0,Real Estate,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,25,40,0,38.0,3,0,0,3,0,1,1,0,0,0,6,3,3,0,0,0,0,0,0,0.0,platinum,0,1
36348,2020-06-03 19:41,72044.16,4.0,6.0,2020.0,-51,52,1,4791,LLC,0,eligible_for_renewal,IL,3,9,3546,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,4,2,,0,0,0.0,0,-1,Unknown,Unknown,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,30,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,0
40045,2020-08-31 14:12,71885.98,4.0,9.0,2020.0,-59,102,1,7379,C-Corporation,0,has_zp_policy,MD,5,98,94,5,2,1,DC Health Link (Benefit Exchange Marketplace),Guardian,0,1,1,0,0,0,3,3,42,0,0,0.0,0,1,Technology,Desk,2,57.0,0,0,3,2,4,0,3,50000.0,1,0,3,10,1,0,0,0,1,2,core,39,41,0,44.0,12,0,4,8,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,-25000.0,gold,0,0
36661,2020-06-18 14:11,109133.98,4.0,6.0,2020.0,-68,121,1,8721,LLC,0,no_policy,NV,12,204,199,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,1,0,14,13,47,0,0,0.0,0,6,Technology,Desk,7,93.0,0,0,8,4,23,0,8,154817.34,0,0,4,14,9,0,0,0,1,0,core,2,12,0,39.3684210526316,90,5,0,60,0,2,2,0,0,0,15,40,0,0,2,0,14,0,17,20278.86,silver,0,1
51404,2020-11-02 17:07,54477.8,5.0,2.0,2021.0,-41,79,1,8111,S-Corporation,1,has_zp_policy,CA,1,595,595,5,2,1,Kaiser Permanente,Guardian,0,1,1,0,0,0,5,4,33,1,0,1.0,0,15,Professional Services,Desk,18,87.0,0,0,2,4,81,0,4,88697.82,1,0,1,5,0,0,0,1,0,0,complete,10,33,0,32.3809523809524,17,4,1,17,0,1,1,0,0,1,0,3,16,0,0,0,-15,0,2,16588.188,silver,0,0
41488,2020-09-25 13:38,32908.78,2.0,11.0,2020.0,-52,159,1,6162,S-Corporation,1,quoting,CA,2,335,2870,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,20,12,40,0,0,0.0,0,8,Finance   Insurance,Desk,10,147.0,0,0,2,6,16,0,18,117338.7466,0,0,0,1,0,0,0,0,0,0,core,30,35,0,38.1487603305785,112,9,37,30,0,2,2,0,0,1,0,10,0,0,0,0,-4,0,0,10086.7466,silver,0,0
46783,2020-10-26 19:44,31305.48,2.0,11.0,2020.0,-52,159,1,8999,S-Corporation,1,no_policy,FL,1,1405,7619,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,5,5,67,0,0,0.0,0,45,Personal Services,Non-Desk,46,75.0,0,0,1,4,9,0,6,162249.744,0,0,5,6,1,0,0,21,2,0,core,1,8,0,48.9607843137255,51,0,15,16,0,1,1,0,0,2,2,2,0,0,1,0,5,2,8,32407.776,silver,0,0
50389,2020-12-15 22:58,48992.43,3.0,12.0,2020.0,-47,148,1,7929,S-Corporation,1,eligible_for_renewal,CA,1,1004,1049,4,2,1,Covered California,Guardian,0,1,0,0,0,0,8,2,26,1,0,0.3333333333333333,0,33,Entertainment   Recreation,Desk,33,87.0,0,0,1,3,7,0,8,49999.98,0,0,1,3,3,0,0,0,0,0,core,0,9,0,30.9850746268657,45,22,41,14,0,1,1,0,0,0,1,3,38,0,0,0,-4,0,-3,0.0,gold,0,0
37952,2020-07-17 21:23,57797.08,4.0,11.0,2020.0,-43,239,1,6282,LLC,0,no_policy,IL,4,359,323,3,2,1,Blue Cross Blue Shield,Principal,0,1,0,0,0,0,4,4,37,1,0,0.0,0,6,Finance   Insurance,Desk,10,87.0,0,0,3,3,3,0,4,116666.68,1,0,0,0,0,0,0,1,0,0,complete,41,52,0,23.1666666666667,4,20,24,0,0,2,2,6,0,0,0,6,4,0,0,-1,-16,0,-1,10598.9867,gold,0,1
41131,2020-09-18 06:55,54965.93,2.0,9.0,2020.0,-33,90,1,7371,C-Corporation,0,has_zp_policy,CA,5,46,50,6,2,1,Covered California,Guardian,0,1,1,0,0,0,10,10,56,0,0,0.0,0,1,Technology,Desk,1,51.0,0,0,6,2,1,0,2,114999.96,0,0,0,0,0,0,0,6,0,0,core,8,17,0,44.75,8,0,3,5,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0.0,silver,0,0
40779,2020-09-11 21:20,44123.51,2.0,9.0,2020.0,-40,135,1,7361,LLC,0,has_zp_policy,DE,8,56,32,1,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,5,4,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,28,45,0,25.3333333333333,2,1,3,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0.0,silver,0,0
50049,2020-11-06 00:56,71153.06,1.0,12.0,2020.0,-49,148,1,8011,LLC,0,has_zp_policy,AZ,1,27,1443,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,5,4,,0,0,0.0,0,-2,Healthcare   Social Assistance,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,59,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
38334,2020-08-01 02:13,46043.45,1.0,8.0,2020.0,-31,102,1,3999,LLC,0,eligible_for_renewal,IL,3,371,365,8,2,1,Blue Cross Blue Shield,Beam,0,1,1,0,0,0,9,9,40,0,0,0.0,0,10,Manufacturing,Non-Desk,10,75.0,0,0,2,4,18,0,6,77373.28,0,0,16,20,6,2,0,9,0,0,core,32,66,1,26.2954545454545,19,25,10,13,0,1,2,9,0,1,20,6,0,0,0,-1,2,0,1,-33853.36,silver,0,0
36087,2020-06-04 21:14,39556.03,2.0,6.0,2020.0,-46,87,1,8711,C-Corporation,0,quoting,CA,1,126,351,6,2,1,Anthem Blue Cross,Guardian,0,1,1,1,0,0,2,2,37,1,0,0.0,0,4,Technology,Desk,4,51.0,0,0,0,2,5,0,2,69999.96,0,0,0,0,0,0,0,0,0,0,core,5,17,0,33.1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
54199,2021-02-15 23:48,90654.61,5.0,2.0,2021.0,-34,110,1,5122,LLC,0,quoting,TN,2,40,87,4,2,1,Blue Cross Blue Shield,Guardian,0,1,0,0,0,0,6,5,,0,0,0.0,0,0,Retail,POS,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,10,19,0,22.3333333333333,0,6,5,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0.0,gold,0,0
43870,2020-10-16 16:45,40240.85,1.0,10.0,2020.0,-36,164,1,7311,LLC,1,quoting,CA,3,897,1508,6,2,1,Covered California,Guardian,0,1,1,0,0,0,12,12,29,0,0,0.8333333333333334,0,29,Professional Services,Desk,29,105.0,0,0,3,4,15,0,11,112999.978,0,1,17,26,7,0,0,3,1,0,core,0,5,0,30.8850574712644,44,43,49,6,0,1,3,2,0,2,9,4,0,0,2,0,9,1,-4,-7555.5508,silver,0,0
45723,2020-10-30 17:00,57568.76,4.0,11.0,2020.0,-50,159,1,8621,Non-Profit,0,no_policy,CO,4,100,1501,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,-3,Education,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,191,164,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
38426,2020-07-27 16:38,50282.63,2.0,8.0,2020.0,-51,76,1,0782,LLC,0,eligible_for_renewal,NC,1,365,358,4,2,1,UnitedHealthcare,no_dental_carrier,0,0,0,1,0,0,3,3,57,0,0,0.0,0,11,Utilities,Non-Desk,12,57.0,0,0,1,0,0,0,3,160049.5866,0,0,1,3,3,2,0,2,0,0,core,13,18,0,35.8095238095238,9,12,13,0,0,1,1,0,0,0,0,1,0,0,0,0,-4,0,5,-8463.0,silver,0,0
45198,2020-10-27 20:19,40058.38,1.0,11.0,2020.0,-29,251,1,8322,Sole proprietor,0,has_zp_policy,CA,1,377,336,4,2,1,Anthem Blue Cross,Guardian,0,1,0,0,0,0,3,3,40,0,0,0.0,0,9,Healthcare   Social Assistance,Desk,10,51.0,0,0,1,0,0,0,2,6936.0,1,0,0,2,0,0,0,0,0,0,core,56,73,0,31.4117647058824,17,0,0,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1488.0,silver,0,0
53907,2021-02-10 17:01,43183.41,3.0,2.0,2021.0,-36,110,1,7991,LLC,0,has_zp_policy,CA,1,1548,1515,6,2,1,Covered California,Guardian,0,1,1,0,0,0,19,3,37,0,0,-0.5555555555555556,0,49,Entertainment   Recreation,POS,49,135.0,0,0,1,24,61,0,15,17187.2,1,0,15,25,16,0,0,0,0,0,core,6,45,0,35.6601307189542,288,18,176,96,0,1,1,0,0,26,4,22,0,0,-1,0,-13,0,1,-7279.3,silver,0,0
50867,2020-11-30 23:38,39719.51,3.0,12.0,2020.0,-33,75,1,7311,LLC,0,has_zp_policy,CA,3,41,-2,5,3,1,UnitedHealthcare,Guardian,0,1,1,0,1,0,6,6,,0,0,0.0,0,-2,Communications,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,30,57,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
42305,2020-10-01 19:27,41668.86,4.0,11.0,2020.0,-50,159,1,6411,Sole proprietor,0,no_policy,TX,1,699,680,5,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,5,5,5,0,0,0.25,0,21,Finance   Insurance,Desk,22,99.0,0,0,1,4,16,0,5,64524.432,0,0,12,20,5,0,0,2,0,0,complete,17,35,0,32.8444444444444,28,17,16,8,0,1,1,0,0,1,2,1,0,0,0,0,-4,0,40,4856.064,silver,0,0
44505,2020-10-19 19:35,49830.56,2.0,11.0,2020.0,-38,498,1,8741,C-Corporation,0,has_zp_policy,CA,1,42,0,6,2,1,Kaiser Permanente,Guardian,0,1,1,1,0,0,1,1,,0,0,0.0,0,-3,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,28,94,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
49235,2020-12-01 18:39,48687.26,2.0,12.0,2020.0,-31,318,1,6282,S-Corporation,1,has_zp_policy,AZ,2,1954,2198,4,2,1,Aetna,Guardian,0,1,0,0,0,0,2,2,31,0,0,0.0,0,56,Finance   Insurance,Desk,56,63.0,0,0,1,1,3,0,2,61949.94,0,0,30,52,38,3,0,2,0,0,complete,169,255,0,30.1666666666667,18,0,15,0,0,1,1,0,0,0,5,0,0,0,0,0,3,0,-8,-28049.97,silver,0,1
36661,2020-06-18 14:11,109133.98,4.0,6.0,2020.0,-68,121,1,8721,LLC,0,no_policy,NV,12,204,199,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,1,0,14,13,47,0,0,0.0,0,6,Technology,Desk,6,69.0,0,0,8,4,9,0,4,134538.48,0,0,3,10,6,0,0,0,1,0,core,2,12,0,39.3684210526316,90,5,0,60,0,2,2,0,0,0,15,40,0,0,0,0,0,0,0,0.0,silver,0,1
44450,2020-10-21 21:37,27412.75,3.0,10.0,2020.0,-41,149,1,7389,LLC,0,has_zp_policy,CA,1,193,203,5,2,1,Kaiser Permanente,Guardian,0,1,1,0,0,0,9,6,37,1,0,0.0,0,6,Manufacturing,Non-Desk,6,147.0,0,0,2,8,25,1,9,81830.112,1,0,2,3,0,0,0,0,0,0,complete,0,10,0,24.3387096774194,32,92,100,24,0,1,1,0,0,22,0,36,0,0,1,-3,7,0,-2,-9100.468,silver,0,0
51074,2020-12-29 17:37,52035.73,2.0,12.0,2020.0,-34,75,1,6719,LLC,0,has_zp_policy,CT,2,592,593,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,1,1,0,0,0,32,1,41,1,0,-0.42857142857142855,0,18,Entertainment   Recreation,POS,18,231.0,0,0,1,12,35,0,16,18359.715,1,0,4,10,5,0,0,3,0,0,complete,11,18,0,25.9588235294118,85,85,114,14,0,1,1,0,28,25,5,7,0,0,2,0,14,0,-31,-3003.285,silver,0,0
46388,2020-11-05 02:07,31700.2,3.0,11.0,2020.0,-44,239,1,8049,S-Corporation,1,has_zp_policy,CA,1,782,809,3,1,1,Blue Shield of California,no_dental_carrier,0,0,0,0,0,0,15,14,29,0,0,3.6666666666666665,0,22,Healthcare   Social Assistance,Desk,22,123.0,0,0,2,9,41,2,14,105252.7914,1,0,2,6,4,0,0,1,0,0,core,79,97,0,28.5825242718447,86,17,59,16,0,1,1,0,13,5,6,11,0,0,2,2,10,0,4,-7992.0719,silver,0,0
46815,2020-11-09 20:29,56170.36,4.0,11.0,2020.0,-43,239,1,8111,LLC,0,quoting,MD,1,1951,1922,4,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,9,7,38,0,0,0.0,0,63,Professional Services,Desk,64,147.0,0,0,1,11,27,0,9,119997.87,0,0,33,41,17,2,0,0,2,0,complete,25,44,0,30.6,112,38,66,22,0,1,1,4,0,8,0,8,0,0,0,-1,-37,2,19,40863.846,silver,0,0
38678,2020-08-06 16:50,90879.91,4.0,8.0,2020.0,-56,161,1,8711,LLC,0,quoting,NH,1,911,916,6,2,1,Harvard Pilgrim Health Care,Guardian,0,1,1,1,0,0,2,2,31,1,0,0.0,0,8,Technology,Desk,8,99.0,0,0,1,2,2,0,2,220000.04,0,0,0,6,5,0,0,0,0,0,complete,21,665,1,27.0,9,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0.0,gold,0,0
48669,2020-11-22 06:02,103094.93,2.0,11.0,2020.0,-69,498,1,1796,S-Corporation,1,no_policy,TX,1,4,-38,8,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,4,4,,0,0,0.0,0,-2,Manufacturing,Non-Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,3,56,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,0
51812,2020-12-17 18:39,61867.61,1.0,1.0,2021.0,-49,122,1,7371,LLC,0,has_zp_policy,CO,6,25,802,4,2,1,Anthem Blue Cross,Guardian,0,1,1,1,0,0,7,7,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
53769,2021-02-09 05:57,25617.6,5.0,2.0,2021.0,-41,79,1,3629,C-Corporation,0,no_policy,CA,2,1102,1114,6,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,2,2,54,0,0,0.0,0,36,Manufacturing,Non-Desk,36,51.0,0,0,0,1,1,0,2,144000.0,0,0,5,9,3,0,0,0,0,0,core,7,15,0,52.0555555555556,18,0,0,16,0,2,2,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,silver,0,0
38386,2020-07-28 23:41,86024.88,4.0,8.0,2020.0,-49,76,1,2834,C-Corporation,0,external_policy,NC,1,51,43,4,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,1,0,2,2,39,0,0,0.0,0,0,Technology,Desk,2,51.0,0,0,1,2,31,0,2,44153.2,0,0,0,5,5,0,0,0,0,0,core,1,38,0,38.0,6,0,0,6,0,1,1,0,0,0,0,6,0,0,-2,0,17,0,13,6128.2,gold,0,1
41481,2020-09-24 23:34,21835.35,1.0,10.0,2020.0,-36,164,1,7389,C-Corporation,0,has_zp_policy,CA,4,166,516,6,3,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,4,4,30,0,0,0.0,1,1,Professional Services,Desk,2,63.0,0,0,2,2,2,0,4,232500.0,1,0,0,9,1,0,0,0,0,0,core,66,93,0,28.25,6,2,8,0,0,3,3,0,0,0,0,1,0,0,-1,0,-3,-7,-13,1730.76,silver,0,0
38386,2020-07-28 23:41,86024.88,4.0,8.0,2020.0,-49,76,1,2834,C-Corporation,0,external_policy,NC,1,51,43,4,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,1,0,2,2,39,0,0,0.0,0,0,Technology,Desk,1,51.0,0,0,1,1,14,0,2,38025.0,0,0,0,3,3,0,0,0,0,0,core,1,38,0,38.0,6,0,0,6,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0.0,gold,0,1
48185,2020-11-19 04:23,54420.31,5.0,11.0,2020.0,-42,239,1,8742,LLC,1,has_zp_policy,IL,2,192,787,4,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,7,2,37,0,0,0.0,0,1,Professional Services,Desk,1,0.0,0,0,5,4,10,0,5,4655.196,0,0,2,12,2,0,0,2,8,0,core,142,164,0,43.1428571428571,14,0,14,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0.0,silver,0,0
39946,2020-08-19 17:13,151218.23,5.0,8.0,2020.0,-34,135,1,5813,S-Corporation,1,has_zp_policy,VT,1,10,2218,9,2,1,MVP Health Care,Guardian,0,1,1,0,1,0,26,24,,0,0,0.0,0,-2,Retail,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,31,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,0
57053,2021-03-15 06:04,28396.01,5.0,4.0,2021.0,-29,114,1,7371,C-Corporation,0,has_zp_policy,FL,1,20,549,4,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,2,2,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,26,32,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
49911,2020-12-08 18:41,70374.48,1.0,12.0,2020.0,-49,148,1,8742,LLC,0,has_zp_policy,CA,2,26,43,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,0,Finance   Insurance,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,13,0,43.5,2,0,1,1,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0.0,platinum,0,0
40223,2020-09-01 15:50,152741.13,1.0,9.0,2020.0,-109,69,1,7378,S-Corporation,1,no_policy,OH,2,23,14,3,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,3,2,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,2,13,0,24.3333333333333,1,2,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,silver,0,1
38002,2020-07-22 21:37,80918.55,4.0,7.0,2020.0,-33,90,1,8082,LLC,0,switch_bor,MI,1,1948,3133,3,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,4,4,56,1,0,-0.5,0,62,Healthcare   Social Assistance,Desk,62,99.0,0,0,1,4,8,0,4,28853.49,0,0,80,123,87,0,0,10,0,0,complete,27,37,0,47.1621621621622,37,0,2,3,0,1,1,0,0,6,3,2,21,0,0,0,-3,0,-7,1254.15,silver,0,0
38428,2020-08-04 00:10,26067.2,4.0,8.0,2020.0,-26,161,1,7371,C-Corporation,0,no_policy,IL,1,10,78,2,2,1,Blue Cross Blue Shield,no_dental_carrier,0,0,1,0,0,0,2,2,49,0,0,0.0,1,1,Professional Services,Desk,1,0.0,0,0,1,1,1,0,1,72000.0,0,0,0,5,5,0,0,1,0,0,concierge,2,4,0,36.0,3,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,silver,0,1
42525,2020-09-25 14:33,47543.81,5.0,10.0,2020.0,-32,164,1,8049,LLC,0,has_zp_policy,TN,2,38,46,5,2,1,Blue Cross Blue Shield,Beam,0,1,1,1,0,0,7,5,,0,0,0.0,0,-1,Healthcare   Social Assistance,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
43300,2020-10-12 16:20,36211.3,5.0,10.0,2020.0,-39,149,1,7389,LLC,0,has_zp_policy,WI,1,1568,1570,1,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,6,4,38,1,0,0.5,0,51,Professional Services,Desk,51,111.0,0,0,1,6,425,0,6,74637.9833,1,0,6,7,2,0,0,0,0,0,complete,11,18,0,46.6923076923077,39,0,13,11,0,1,1,0,9,0,2,3,39,0,-2,0,139,0,-8,-893.9667,silver,0,0
53345,2021-01-25 15:58,48567.9,3.0,2.0,2021.0,-50,134,1,8742,LLC,0,has_zp_policy,IL,3,617,620,2,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,2,2,35,1,0,1.0,0,17,Communications,Desk,18,75.0,0,0,1,2,7,0,2,62499.96,1,0,0,24,24,0,0,2,0,0,core,80,87,0,34.1538461538462,26,0,16,6,0,1,1,0,0,2,0,0,0,0,0,0,-5,0,-4,-124999.92,silver,0,0
51662,2021-01-07 16:20,44659.23,1.0,1.0,2021.0,-35,156,1,8322,LLC,0,has_zp_policy,CT,1,690,690,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,8,2,36,0,0,1.6666666666666667,0,21,Healthcare   Social Assistance,Desk,21,87.0,0,0,1,1,1,0,8,63316.24,1,0,2,7,1,0,0,4,0,1,core,2,48,0,36.8076923076923,96,8,48,44,0,1,1,0,80,0,0,8,0,0,0,0,-7,0,36,1629.875,silver,0,0
52195,2020-12-18 06:04,54722.81,5.0,1.0,2021.0,-45,122,1,4812,C-Corporation,0,has_zp_policy,NY,2,29,25,6,3,1,Empire Blue Cross and Blue Shield,Principal,0,1,1,1,0,0,5,5,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,39,43,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
50787,2020-12-08 19:15,48715.7,3.0,12.0,2020.0,-33,75,1,8742,LLC,0,no_policy,NY,1,12,341,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,1,1,1,1,0,2,2,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
50963,2020-12-05 06:04,49221.28,2.0,1.0,2021.0,-34,156,1,2082,LLC,0,eligible_for_renewal,CO,1,53,61,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,8,7,26,1,0,0.0,0,0,Wholesale,Non-Desk,1,0.0,0,0,1,8,39,0,8,72262.32,0,0,0,2,0,0,0,3,2,0,concierge,4,11,0,34.0,8,0,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,silver,0,0
41035,2020-07-23 21:19,40918.63,1.0,9.0,2020.0,-41,135,1,8111,LLC,1,has_zp_policy,VA,1,476,670,5,2,1,Anthem Blue Cross,Guardian,0,1,0,1,0,0,3,3,33,1,0,1.5,0,13,Government,Desk,15,69.0,0,0,1,3,10,0,3,43333.36,1,0,8,10,2,0,0,0,0,0,core,0,11,0,32.1481481481481,26,1,2,9,0,1,1,0,0,1,12,1,0,0,-1,0,-7,-1,-4,7333.36,silver,0,0
